15A5052201701044079,LCG-3015,A5052H-1.5,0,1,16,2017/02/10 16:42:23,2017/02/10 16:45:46,0:03:23,1,0,0,,2017/02/10 16:42:23,4199170
15A5052201701044079,LCG-3015,A5052H-1.5,0,1,16,2017/02/10 16:45:47,2017/02/10 16:50:27,0:04:40,1,0,0,,2017/02/10 16:45:47,4199170
15A5052201701044079,LCG-3015,A5052H-1.5,0,1,16,2017/02/10 16:50:28,2017/02/10 16:53:50,0:03:22,1,0,0,,2017/02/10 16:50:28,4199170
15A5052201701044079,LCG-3015,A5052H-1.5,0,1,16,2017/02/10 16:53:51,2017/02/10 16:57:43,0:03:52,1,0,0,,2017/02/10 16:53:51,4199170
15A5052201701044079,LCG-3015,A5052H-1.5,0,1,16,2017/02/10 16:57:44,2017/02/10 17:01:06,0:03:22,1,0,0,,2017/02/10 16:57:44,4199170
15A5052201701044079,LCG-3015,A5052H-1.5,0,1,16,2017/02/10 17:01:07,2017/02/10 17:04:30,0:03:23,1,0,0,,2017/02/10 17:01:07,4199170
15A5052201701044079,LCG-3015,A5052H-1.5,0,1,16,2017/02/10 17:04:31,2017/02/10 17:07:53,0:03:22,1,0,0,,2017/02/10 17:04:31,4199170
